-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,
Dates (month/day/year): 10/14/2022 through 11/14/2023 in LST,,,,,,,
Location: Latitude  12.9764   Longitude 77.5722 ,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
Parameter(s): ,,,,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,
T2M             MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,HR,PRECTOTCORR,T2M,WS10M,RH2M
2023,9,14,0,0.63,20.11,4.03,96.68
2023,9,14,1,0.62,20.07,4.2,97.09
2023,9,14,2,0.59,20.04,4.19,97.03
2023,9,14,3,0.54,19.97,3.72,97.07
2023,9,14,4,0.5,19.8,3.09,97.64
2023,9,14,5,0.43,19.69,2.98,98
2023,9,14,6,0.24,20.57,4.18,94.55
2023,9,14,7,0.04,22.3,5.83,86.46
2023,9,14,8,0.01,24.86,6.85,71
2023,9,14,9,0.03,27.19,6.96,58.6
2023,9,14,10,0.1,29.06,6.64,50.95
2023,9,14,11,0.2,30.27,6.55,46.6
2023,9,14,12,0.48,30.96,6.71,44.05
2023,9,14,13,0.75,31.03,6.8,43.79
2023,9,14,14,0.95,30.62,6.81,45.22
2023,9,14,15,1.42,29.34,6.59,49.35
2023,9,14,16,1.61,27.77,6.05,55.33
2023,9,14,17,1.63,25.68,4.61,65.34
2023,9,14,18,1.26,24.03,3.88,73.81
2023,9,14,19,0.79,23.15,4.07,77.59
2023,9,14,20,0.38,22.36,4.22,80.97
2023,9,14,21,0.21,21.62,4.35,84.68
2023,9,14,22,0.1,20.93,4.75,88.22
2023,9,14,23,0.02,20.28,4.53,91.78
2023,9,15,0,0,19.77,4.32,93.77
2023,9,15,1,0,19.42,4.69,94.04
2023,9,15,2,0,19.12,4.51,94.22
2023,9,15,3,0,18.82,4,94.53
2023,9,15,4,0,18.64,3.94,94.42
2023,9,15,5,0,18.51,4.07,94.43
2023,9,15,6,0,19.39,5.22,89.45
2023,9,15,7,0,21.86,7.12,77.09
2023,9,15,8,0,24.63,8.02,64.41
2023,9,15,9,0,26.64,7.93,56.68
2023,9,15,10,0,28.15,7.59,51.68
2023,9,15,11,0,29.03,7.26,49.29
2023,9,15,12,0,29.23,7.01,49.2
2023,9,15,13,0.04,28.73,6.81,51.51
2023,9,15,14,0.07,27.78,6.78,55.53
2023,9,15,15,0.06,26.74,6.71,60.5
2023,9,15,16,0.03,25.64,6.3,66.33
2023,9,15,17,0.01,24.37,5.01,73.96
2023,9,15,18,0.02,23.3,4,81.16
2023,9,15,19,0.1,22.75,3.99,85.13
2023,9,15,20,0.64,22.31,4.2,87.99
2023,9,15,21,1.8,21.82,4.31,90.97
2023,9,15,22,1.6,21.36,4.24,93.44
2023,9,15,23,0.9,21.1,4,94.42
2023,9,16,0,1.54,20.93,3.75,94.87
2023,9,16,1,3.55,20.8,3.66,95.22
2023,9,16,2,6,20.7,3.71,95.54
2023,9,16,3,6.31,20.62,3.79,95.83
2023,9,16,4,4.29,20.51,3.83,96.04
2023,9,16,5,1.63,20.37,4.01,96.15
2023,9,16,6,0.87,20.67,5.07,93.68
2023,9,16,7,0.41,21.78,6.66,84.8
2023,9,16,8,4.04,23.96,7.6,71.03
2023,9,16,9,5.34,26.16,7.88,60.83
2023,9,16,10,6.6,27.87,7.86,54.33
2023,9,16,11,12.86,29.04,7.7,50.35
2023,9,16,12,21.75,29.67,7.48,48.77
2023,9,16,13,21.85,30.16,7.4,48.08
2023,9,16,14,19.9,30.1,7.35,48.92
2023,9,16,15,25.29,29.11,6.86,52.9
2023,9,16,16,35.72,27.7,5.63,60.67
2023,9,16,17,54.53,25.45,3.97,74.22
2023,9,16,18,73.85,23.74,3.57,83.43
2023,9,16,19,95.7,22.92,3.55,87.8
2023,9,16,20,77.21,22.37,3.58,90.79
2023,9,16,21,39.98,21.96,3.68,92.78
2023,9,16,22,15.26,21.61,3.77,94.24
2023,9,16,23,2.36,21.27,3.8,95.59
2023,9,17,0,0.57,20.99,3.77,96.53
2023,9,17,1,1.27,20.77,3.67,97.01
2023,9,17,2,1.72,20.51,3.33,97.33
2023,9,17,3,1.75,20.19,2.96,97.69
2023,9,17,4,1.66,19.97,3.28,96.96
2023,9,17,5,1.66,19.79,3.41,96.85
2023,9,17,6,0.72,20.41,4.47,94.22
2023,9,17,7,0.02,22.02,5.37,86.95
2023,9,17,8,0.04,24.7,6.05,73.52
2023,9,17,9,0.22,27.13,6.17,63.42
2023,9,17,10,1.93,28.88,6,57.56
2023,9,17,11,9.02,29.9,5.82,54.05
2023,9,17,12,18.33,30.22,5.63,52.8
2023,9,17,13,27.61,30.05,5.43,53.2
2023,9,17,14,22.63,29.58,5.19,54.38
2023,9,17,15,16.17,28.7,4.62,56.78
2023,9,17,16,13.83,27.63,3.44,63.02
2023,9,17,17,17.54,25.78,2.39,76.91
2023,9,17,18,21.64,24.14,2.5,83.29
2023,9,17,19,12.78,23.4,2.99,84.34
2023,9,17,20,11.73,22.67,3.54,86.47
2023,9,17,21,20.6,21.91,3.58,90.73
2023,9,17,22,24.64,21.23,3.37,94.88
2023,9,17,23,15.33,20.85,3.18,97.01
2023,9,18,0,14.35,20.73,3.02,97.3
2023,9,18,1,7.67,20.56,2.79,97.59
2023,9,18,2,4.58,20.41,3.06,97.24
2023,9,18,3,3.96,20.26,3.78,96.43
2023,9,18,4,3.52,20.09,3.96,96.3
2023,9,18,5,3.23,19.93,4.06,96.32
2023,9,18,6,1.26,20.33,4.69,94.52
2023,9,18,7,0.03,21.54,5.15,88.95
2023,9,18,8,0.08,23.63,5.6,78.35
2023,9,18,9,0.55,25.82,5.82,67.32
2023,9,18,10,1.08,27.5,5.57,60.29
2023,9,18,11,1.53,28.72,5.23,55.93
2023,9,18,12,2.41,29.34,4.96,53.68
2023,9,18,13,3.77,29.29,4.72,53.71
2023,9,18,14,4.86,28.73,4.5,55.52
2023,9,18,15,5.49,27.96,3.8,60.46
2023,9,18,16,8.56,27.01,2.77,68.06
2023,9,18,17,15.71,25.42,1.99,81.42
2023,9,18,18,25.97,24.11,2.06,87.42
2023,9,18,19,38.73,23.55,2.42,89.36
2023,9,18,20,44.37,23.04,3.15,91.1
2023,9,18,21,43.44,22.56,4.03,92.92
2023,9,18,22,38.41,22.09,4.23,94.79
2023,9,18,23,32.37,21.63,3.88,96.12
2023,9,19,0,27.58,21.23,3.96,96.44
2023,9,19,1,15.02,20.85,4.38,96.42
2023,9,19,2,4.07,20.56,4.28,96.8
2023,9,19,3,0.87,20.37,4.27,97.02
2023,9,19,4,0.34,20.21,4.18,97.08
2023,9,19,5,0.15,20.05,4.1,97.35
2023,9,19,6,0.1,20.51,4.55,95.58
2023,9,19,7,0.08,21.89,5.68,88.94
2023,9,19,8,0.07,24.18,6.32,76.62
2023,9,19,9,0.07,26.36,6.35,65.93
2023,9,19,10,0.04,28.05,5.89,59.42
2023,9,19,11,0.05,29.28,5.3,55.22
2023,9,19,12,0.09,29.83,4.71,52.66
2023,9,19,13,0.14,29.78,4.09,51.87
2023,9,19,14,0.22,29.6,3.63,51.9
2023,9,19,15,0.27,29.06,3.34,53.26
2023,9,19,16,0.35,27.89,2.54,60.74
2023,9,19,17,0.42,26.1,1.98,75.83
2023,9,19,18,0.56,24.76,1.97,82.04
2023,9,19,19,0.81,24.08,2.17,83.59
2023,9,19,20,0.93,23.46,2.36,85.18
2023,9,19,21,0.87,22.88,2.59,87.28
2023,9,19,22,0.87,22.32,3.08,89.12
2023,9,19,23,0.92,21.69,3.5,91.81
2023,9,20,0,0.84,21.05,3.5,94.85
2023,9,20,1,0.56,20.62,3.39,96.61
2023,9,20,2,0.26,20.4,3.4,96.98
2023,9,20,3,0.11,20.18,3.16,97.26
2023,9,20,4,0.03,19.99,3,97.32
2023,9,20,5,0.01,19.86,3.5,96.54
2023,9,20,6,0.01,20.46,4.49,93.49
2023,9,20,7,0,21.98,5.12,85.88
2023,9,20,8,0.01,24.01,5.49,75.3
2023,9,20,9,0.04,25.65,5.44,68.36
2023,9,20,10,0.41,26.82,5.05,64.38
2023,9,20,11,1.18,27.59,4.47,61.76
2023,9,20,12,2.51,28.04,3.92,60.09
2023,9,20,13,4.6,28.26,3.46,59.16
2023,9,20,14,4.12,28.28,3.23,58.93
2023,9,20,15,5.08,27.58,3.02,61.73
2023,9,20,16,6.64,26.54,2.45,68.66
2023,9,20,17,9.38,24.94,1.87,80.7
2023,9,20,18,13.07,23.68,1.61,88.69
2023,9,20,19,17.67,23.09,1.81,90.3
2023,9,20,20,23.32,22.58,2.22,91.99
2023,9,20,21,32.39,22.25,2.43,93.77
2023,9,20,22,42.19,21.99,2.47,95.2
2023,9,20,23,50.47,21.75,2.6,96.06
2023,9,21,0,54.69,21.49,2.81,96.57
2023,9,21,1,54.11,21.16,3.08,96.51
2023,9,21,2,44.27,20.68,3.53,96.12
2023,9,21,3,34.24,20.3,3.54,96.17
2023,9,21,4,25.18,20,3.32,96.42
2023,9,21,5,17.79,19.8,2.82,96.88
2023,9,21,6,12.11,20.05,3.13,95.36
2023,9,21,7,7.9,20.88,3.74,90.98
2023,9,21,8,23.9,22.02,3.63,85.18
2023,9,21,9,22.33,23.1,3.17,80.3
2023,9,21,10,24.93,24.09,2.77,76.34
2023,9,21,11,29.42,24.84,2.24,73.56
2023,9,21,12,30.05,25.04,1.69,72.93
2023,9,21,13,24.42,24.97,1.44,73.52
2023,9,21,14,11.83,24.8,1.53,74.63
2023,9,21,15,3.69,24.39,1.76,77.04
2023,9,21,16,1.01,23.79,1.56,82.62
2023,9,21,17,0.25,22.85,1.34,89.93
2023,9,21,18,0.04,22.1,1.34,91.73
2023,9,21,19,0.01,21.85,1.38,91.93
2023,9,21,20,0.02,21.57,1.47,92.57
2023,9,21,21,0.22,21.28,1.58,93.69
2023,9,21,22,0.8,21.12,1.66,94.6
2023,9,21,23,3.43,20.99,1.76,95.02
2023,9,22,0,6.59,20.85,2.09,95.59
2023,9,22,1,7.93,20.71,2.64,96.46
2023,9,22,2,4.74,20.64,2.82,97.25
2023,9,22,3,1.8,20.57,2.89,97.55
2023,9,22,4,0.53,20.48,2.81,97.79
2023,9,22,5,0.16,20.4,2.62,98.06
2023,9,22,6,0.06,21.21,3.2,95.44
2023,9,22,7,0.02,22.41,3.92,89.47
2023,9,22,8,0,24,4.2,80.44
2023,9,22,9,0,25.63,3.87,72.92
2023,9,22,10,0.03,26.84,3.2,68.49
2023,9,22,11,0.1,27.53,2.51,65.82
2023,9,22,12,0.13,27.76,2.17,64.63
2023,9,22,13,0.14,27.79,2,64.73
2023,9,22,14,0.09,27.52,1.91,65.96
2023,9,22,15,0.13,27.15,1.75,68.17
2023,9,22,16,0.19,26.57,1.34,73.18
2023,9,22,17,0.26,25.51,1.12,81.23
2023,9,22,18,0.37,24.7,1.05,83.96
2023,9,22,19,0.41,24.39,0.95,84.23
2023,9,22,20,0.53,24.07,0.78,84.85
2023,9,22,21,0.59,23.66,0.66,86.39
2023,9,22,22,0.62,23.18,0.64,88.74
2023,9,22,23,0.53,22.69,0.77,91.44
2023,9,23,0,0.39,22.26,0.88,93.82
2023,9,23,1,0.3,21.9,1.01,96.15
2023,9,23,2,0.28,21.72,1.1,96.83
2023,9,23,3,0.26,21.6,1.09,97.25
2023,9,23,4,0.23,21.49,1.06,97.6
2023,9,23,5,0.19,21.41,1.1,97.71
2023,9,23,6,0.13,21.87,1.76,95.2
2023,9,23,7,0.21,22.64,2.87,91.03
2023,9,23,8,0.38,23.3,3.82,86.97
2023,9,23,9,0.41,23.92,4.21,82.89
2023,9,23,10,0.54,24.41,4.3,80.15
2023,9,23,11,0.68,24.97,4.21,77.7
2023,9,23,12,0.74,25.72,4.17,74.5
2023,9,23,13,0.8,26.38,4.04,71.59
2023,9,23,14,0.6,26.49,3.8,70.74
2023,9,23,15,0.6,26.24,3.5,71.48
2023,9,23,16,0.7,25.64,2.94,74.84
2023,9,23,17,0.86,24.11,1.86,86.85
2023,9,23,18,1.09,22.83,1.98,91.46
2023,9,23,19,1.72,22.61,1.91,92.46
2023,9,23,20,2.49,22.43,1.93,93.23
2023,9,23,21,3.37,22.16,2.25,93.83
2023,9,23,22,4.47,21.81,3.1,94.45
2023,9,23,23,5.86,21.35,3.9,95.92
2023,9,24,0,8.55,21.08,4.28,96.52
2023,9,24,1,13.21,20.89,4.3,96.88
2023,9,24,2,22.67,20.76,3.07,97.09
2023,9,24,3,29.5,20.82,2.9,96.53
2023,9,24,4,23.57,20.75,3.8,96.39
2023,9,24,5,14.46,20.64,2.76,96.78
2023,9,24,6,8.22,20.9,2.74,95.83
2023,9,24,7,4,21.48,3.8,93.43
2023,9,24,8,21.09,22.17,4.61,89.85
2023,9,24,9,7.83,22.88,4.79,86.05
2023,9,24,10,3.45,23.67,4.68,82.46
2023,9,24,11,3.88,24.48,4.59,78.81
2023,9,24,12,8.07,25.34,4.57,75
2023,9,24,13,13.73,26.02,4.43,72.6
2023,9,24,14,19.61,26.33,4.45,71.66
2023,9,24,15,19.01,26.23,4.4,72.24
2023,9,24,16,19.98,25.48,3.6,77.29
2023,9,24,17,15.09,23.97,2.08,88.74
2023,9,24,18,21.65,22.82,1.95,93.06
2023,9,24,19,30.57,22.53,1.88,94.11
2023,9,24,20,41.43,22.28,1.84,95.19
2023,9,24,21,37.82,21.99,2.02,95.99
2023,9,24,22,28.66,21.77,2.54,96.38
2023,9,24,23,14.96,21.54,3.1,96.84
2023,9,25,0,10.2,21.28,3.5,96.89
2023,9,25,1,17.72,20.94,3.93,96.59
2023,9,25,2,17.6,20.54,4.56,96
2023,9,25,3,9.55,20.21,4.98,95.79
2023,9,25,4,2.9,20,5.04,95.96
2023,9,25,5,0.69,19.87,4.74,96.16
2023,9,25,6,0.6,20.01,4.83,95.46
2023,9,25,7,0.54,20.63,5.49,92.23
2023,9,25,8,0.05,21.62,6.1,86.22
2023,9,25,9,0.09,22.76,5.99,80.29
2023,9,25,10,0.3,23.66,5.59,76.66
2023,9,25,11,0.68,24.23,5.2,74.94
2023,9,25,12,1.16,24.51,4.9,74.23
2023,9,25,13,1.28,24.56,4.67,74.36
2023,9,25,14,1.03,24.48,4.45,74.95
2023,9,25,15,0.85,24.16,4.06,76.76
2023,9,25,16,0.83,23.55,3.19,81.04
2023,9,25,17,1.04,22.44,1.72,90.44
2023,9,25,18,1.17,21.66,1.42,94.85
2023,9,25,19,1.39,21.47,1.37,95.7
2023,9,25,20,1.71,21.31,1.42,96.13
2023,9,25,21,2.5,21.1,1.55,96.66
2023,9,25,22,3.88,20.91,1.71,97.09
2023,9,25,23,6.57,20.72,1.91,97.46
2023,9,26,0,10.33,20.54,2.13,97.75
2023,9,26,1,15.09,20.39,2.38,97.86
2023,9,26,2,19.23,20.27,2.62,97.65
2023,9,26,3,21.13,20.09,2.77,97.45
2023,9,26,4,19.23,19.88,2.76,97.33
2023,9,26,5,12.95,19.63,2.65,97.27
2023,9,26,6,5.96,19.9,3.18,95.41
2023,9,26,7,2.17,21.01,3.75,90.03
2023,9,26,8,17.68,22.82,4.19,80.39
2023,9,26,9,4.54,24.8,4.15,71.95
2023,9,26,10,1.12,26.46,3.95,66.7
2023,9,26,11,0.16,27.64,3.82,63.31
2023,9,26,12,0.14,28.13,3.71,61.57
2023,9,26,13,0.26,28.14,3.64,61.07
2023,9,26,14,1.02,27.82,3.63,61.99
2023,9,26,15,1.7,27.09,3.41,65.59
2023,9,26,16,2.52,26.11,2.71,72.38
2023,9,26,17,3.17,24.5,2.06,83.7
2023,9,26,18,3.98,23.26,1.9,89.99
2023,9,26,19,2.69,22.79,2.24,91.2
2023,9,26,20,1.69,22.38,2.5,92.75
2023,9,26,21,1.12,22.06,2.64,94.22
2023,9,26,22,0.77,21.78,2.92,95.18
2023,9,26,23,0.55,21.51,3.23,95.73
2023,9,27,0,0.49,21.17,3.41,96.19
2023,9,27,1,0.57,20.78,3.4,96.45
2023,9,27,2,0.37,20.34,3.54,96.28
2023,9,27,3,0.18,19.86,3.47,96.55
2023,9,27,4,0.06,19.46,3.25,97.03
2023,9,27,5,0.06,19.19,3.1,97.5
2023,9,27,6,0.05,19.68,3.97,95.22
2023,9,27,7,0,21.42,5.01,87.07
2023,9,27,8,0,23.74,5.71,74.47
2023,9,27,9,0,25.74,5.83,65.78
2023,9,27,10,0,27.21,5.64,60.93
2023,9,27,11,0.05,28.19,5.36,57.52
2023,9,27,12,0.22,28.7,5,55.38
2023,9,27,13,0.7,28.81,4.58,54.54
2023,9,27,14,1.26,28.49,4.19,55.08
2023,9,27,15,2.21,27.75,3.53,58.86
2023,9,27,16,2.95,26.67,2.89,66.19
2023,9,27,17,3.18,24.92,2.27,79.67
2023,9,27,18,4.18,23.65,2.6,83.19
2023,9,27,19,4.58,22.99,3.52,83.87
2023,9,27,20,4.9,22.08,4.42,86.55
2023,9,27,21,4.99,21.03,4.13,91.53
2023,9,27,22,3.7,20.25,3.68,95.05
2023,9,27,23,1.22,19.87,3.57,96.37
2023,9,28,0,0.64,19.56,3.31,97.08
2023,9,28,1,0.36,19.27,3.04,97.36
2023,9,28,2,0.25,19.01,3.18,97.4
2023,9,28,3,0.19,18.77,3.49,97.26
2023,9,28,4,0.16,18.54,3.62,97.14
2023,9,28,5,0.14,18.33,3.59,97.05
2023,9,28,6,0.07,18.81,4.25,94.52
2023,9,28,7,0.01,20.54,5.05,87.96
2023,9,28,8,0.02,22.43,5.48,80.48
2023,9,28,9,0.27,24.22,5.64,73.44
2023,9,28,10,1.45,25.64,5.52,68.75
2023,9,28,11,4.15,26.5,5.29,66.5
2023,9,28,12,6.7,26.71,5.04,66.19
2023,9,28,13,7.6,26.63,4.69,66.99
2023,9,28,14,7.35,26.4,4.37,68.11
2023,9,28,15,6.9,25.89,4.06,70.48
2023,9,28,16,6.55,24.95,3.49,75.96
2023,9,28,17,6.41,23.46,2.13,87.15
2023,9,28,18,4.53,22.48,1.91,93.11
2023,9,28,19,3.23,22.21,2.53,93.95
2023,9,28,20,2.32,22.01,3.18,94.72
2023,9,28,21,2.03,21.79,3.73,95.11
2023,9,28,22,1.63,21.39,4.2,95.28
2023,9,28,23,1.93,20.87,4.14,95.83
2023,9,29,0,4.94,20.44,3.7,96.41
2023,9,29,1,7.34,20.14,3.32,96.41
2023,9,29,2,4.88,19.89,3.21,96.6
2023,9,29,3,2.24,19.75,3.26,96.79
2023,9,29,4,0.84,19.68,3.18,97.05
2023,9,29,5,0.46,19.62,3.16,97.28
2023,9,29,6,0.25,20.13,3.92,95.73
2023,9,29,7,0.11,21.41,5.44,91.26
2023,9,29,8,0,23.25,6.51,83.27
2023,9,29,9,0,25.28,6.88,74.33
2023,9,29,10,0,26.54,6.81,69.21
2023,9,29,11,0.01,27.2,6.64,66.78
2023,9,29,12,0.01,27.64,6.49,64.89
2023,9,29,13,0.02,27.43,6.28,65.39
2023,9,29,14,0.02,26.8,5.88,67.94
2023,9,29,15,0.02,26.12,5.18,70.85
2023,9,29,16,0.02,25.18,4.21,75.67
2023,9,29,17,0.02,23.69,2.94,85.01
2023,9,29,18,0.02,22.8,3.51,88.59
2023,9,29,19,0.02,22.32,4.62,89.27
2023,9,29,20,0.02,21.72,4.84,90.06
2023,9,29,21,0.01,21.06,4.82,91.2
2023,9,29,22,0.01,20.47,4.65,92.81
2023,9,29,23,0.01,20.02,4.38,94.45
2023,9,30,0,0,19.79,4.3,95.1
2023,9,30,1,0.02,19.58,4.32,95.38
2023,9,30,2,0.1,19.34,4.15,95.74
2023,9,30,3,0.2,19.09,4.04,96.01
2023,9,30,4,0.24,18.86,3.85,96.32
2023,9,30,5,0.23,18.64,3.79,96.65
2023,9,30,6,0.21,19.07,4.74,93.46
2023,9,30,7,0.13,20.81,6.5,82.15
2023,9,30,8,29.54,23.02,7.42,72.55
2023,9,30,9,5.6,24.94,7.71,67.33
2023,9,30,10,0.64,26.61,7.78,62.71
2023,9,30,11,0.07,27.74,7.87,58.94
2023,9,30,12,0.09,28.29,8.01,56.1
2023,9,30,13,0.14,28.5,8.13,53.92
2023,9,30,14,0.16,28.17,8.23,53.64
2023,9,30,15,0.83,27.13,8.15,56.48
2023,9,30,16,0.41,25.38,7.44,62.44
2023,9,30,17,0.17,23.4,6,70.16
2023,9,30,18,0.22,21.71,4.25,77.82
2023,9,30,19,0.26,20.79,3.3,82.76
2023,9,30,20,0.17,20.25,3.06,85.37
2023,9,30,21,0.11,19.9,3.26,86.81
2023,9,30,22,0.06,19.62,3.63,89
2023,9,30,23,0.05,19.36,4.05,92.57
2023,10,1,0,0.12,19.2,4.2,95.8
2023,10,1,1,0.26,19.31,4.37,96.84
2023,10,1,2,0.39,19.51,4.23,97.36
2023,10,1,3,0.44,19.66,4.04,97.77
2023,10,1,4,0.48,19.65,3.85,98.31
2023,10,1,5,0.56,19.53,3.62,98.79
2023,10,1,6,0.55,20.28,4.37,95.79
2023,10,1,7,0.26,22.02,6.22,89.72
2023,10,1,8,0.15,24.37,7.9,78.23
2023,10,1,9,0.16,26.24,8.47,68.77
2023,10,1,10,0.13,27.68,8.73,61.87
2023,10,1,11,0.25,28.74,8.89,57.01
2023,10,1,12,0.38,29.41,8.93,53.76
2023,10,1,13,0.39,29.67,8.94,51.94
2023,10,1,14,0.29,29.31,8.82,52.43
2023,10,1,15,0.18,28.44,8.55,54.88
2023,10,1,16,0.11,26.95,7.71,60.06
2023,10,1,17,0.05,24.65,5.94,70.29
2023,10,1,18,0.02,22.91,5.1,78.08
2023,10,1,19,0.02,21.88,4.42,83.53
2023,10,1,20,0.02,21.03,3.8,88.52
2023,10,1,21,0.04,20.34,3.55,92.99
2023,10,1,22,0.22,19.72,3.36,97.64
2023,10,1,23,0.84,19.74,3.62,98.12
2023,10,2,0,1.66,19.73,3.84,98
2023,10,2,1,1.72,19.68,4.35,97.67
2023,10,2,2,1.36,19.67,5.08,97.03
2023,10,2,3,1.08,19.61,5.31,96.87
2023,10,2,4,0.88,19.52,5.33,96.93
2023,10,2,5,0.85,19.42,5.24,96.96
2023,10,2,6,0.62,19.83,5.55,95.54
2023,10,2,7,0.12,21.21,6.6,89.77
2023,10,2,8,0,23.4,7.62,77.86
2023,10,2,9,0,25.54,7.94,67.13
2023,10,2,10,0,27.27,7.76,59.55
2023,10,2,11,0,28.64,7.56,53.89
2023,10,2,12,0,29.59,7.45,50.01
2023,10,2,13,0,30.07,7.28,47.95
2023,10,2,14,0,29.99,6.98,47.66
2023,10,2,15,0,29.36,6.48,48.85
2023,10,2,16,0,27.91,5.03,55.92
2023,10,2,17,0,24.88,3.33,72.18
2023,10,2,18,0,23.05,3.42,78.39
2023,10,2,19,0,22.41,3.77,81.31
2023,10,2,20,0,21.65,3.78,85.81
2023,10,2,21,0.01,20.99,3.68,90.21
2023,10,2,22,0.01,20.48,3.6,94.48
2023,10,2,23,0.01,20.2,3.61,96.89
2023,10,3,0,0,20.1,3.61,97.25
2023,10,3,1,0,19.93,3.61,97.47
2023,10,3,2,0,19.74,3.52,97.46
2023,10,3,3,0,19.55,3.62,97.4
2023,10,3,4,0,19.34,3.5,97.56
2023,10,3,5,0,19.12,3.32,97.8
2023,10,3,6,0,19.7,4.05,94.15
2023,10,3,7,0,21.45,5.01,84.14
2023,10,3,8,0,23.73,5.15,73.2
2023,10,3,9,0,25.84,5.09,64.49
2023,10,3,10,0,27.48,4.95,58.23
2023,10,3,11,0,28.69,4.71,53.76
2023,10,3,12,0,29.47,4.54,50.8
2023,10,3,13,0,29.84,4.5,48.92
2023,10,3,14,0,29.75,4.38,48.21
2023,10,3,15,0,29.15,4.02,48.98
2023,10,3,16,0,27.95,2.95,55.64
2023,10,3,17,0,25.64,2.16,72.38
2023,10,3,18,0,24.04,2.19,78.39
2023,10,3,19,0,23.29,2.44,80.16
2023,10,3,20,0,22.63,2.74,81.49
2023,10,3,21,0,22.1,2.99,84.16
2023,10,3,22,0,21.58,2.9,88.3
2023,10,3,23,0,21.21,3.2,91.39
2023,10,4,0,0,20.84,3.21,94.08
2023,10,4,1,0,20.64,3.15,95.18
2023,10,4,2,0,20.48,3.19,95.6
2023,10,4,3,0,20.31,3.2,95.99
2023,10,4,4,0,20.13,3.13,96.35
2023,10,4,5,0,19.95,2.93,96.62
2023,10,4,6,0,20.35,3.55,93.29
2023,10,4,7,0,21.56,4.02,83.62
2023,10,4,8,0,23.27,3.92,71.69
2023,10,4,9,0.01,25.28,3.49,63.24
2023,10,4,10,0.01,27.21,2.79,58.21
2023,10,4,11,0.02,28.32,2.1,55.4
2023,10,4,12,0.05,28.89,1.61,53.51
2023,10,4,13,0.07,29.1,1.45,52.17
2023,10,4,14,0.05,28.93,1.46,52.11
2023,10,4,15,0.07,28.53,1.31,53.11
2023,10,4,16,0.1,27.97,1.04,56.19
2023,10,4,17,0.13,26.64,0.87,65.58
2023,10,4,18,0.17,25.87,0.82,63.87
2023,10,4,19,0.24,25.36,0.8,65.12
2023,10,4,20,0.3,24.45,1.02,71.88
2023,10,4,21,0.41,23.18,1.59,81.28
2023,10,4,22,0.55,22.14,2.02,86.35
2023,10,4,23,0.66,21.51,2.29,88.69
2023,10,5,0,0.8,21.06,2.6,91.86
2023,10,5,1,0.88,20.77,2.84,94.69
2023,10,5,2,0.87,20.55,2.65,96.72
2023,10,5,3,0.9,20.45,2.43,97.49
2023,10,5,4,0.75,20.35,2.32,97.81
2023,10,5,5,0.49,20.19,2.32,98.17
2023,10,5,6,0.22,20.76,3.31,95.62
2023,10,5,7,0.05,21.77,4.22,89.88
2023,10,5,8,0,23.45,4.03,81.3
2023,10,5,9,0,25.51,3.49,71.95
2023,10,5,10,0,27.21,2.92,64.84
2023,10,5,11,0,28.09,2.63,60.97
2023,10,5,12,0,28.5,2.81,59.54
2023,10,5,13,0.01,28.41,3.34,59.98
2023,10,5,14,0.01,28.06,3.76,61.3
2023,10,5,15,0.01,27.4,3.88,63.91
2023,10,5,16,0.01,26.16,3.45,69.75
2023,10,5,17,0.01,24.6,2.34,80.22
2023,10,5,18,0.02,23.62,1.98,85.85
2023,10,5,19,0.02,23.11,1.94,87.65
2023,10,5,20,0.03,22.66,1.97,89.19
2023,10,5,21,0.03,22.26,2.08,90.53
2023,10,5,22,0.03,21.87,2.29,91.92
2023,10,5,23,0.02,21.54,2.57,93
2023,10,6,0,0.02,21.24,2.83,93.96
2023,10,6,1,0.02,21.03,2.92,94.46
2023,10,6,2,0.02,20.88,2.9,94.72
2023,10,6,3,0.02,20.76,2.77,94.94
2023,10,6,4,0.01,20.68,2.65,95.15
2023,10,6,5,0.01,20.59,2.59,95.46
2023,10,6,6,0.01,20.96,3.21,93.35
2023,10,6,7,0,21.84,4.01,87.64
2023,10,6,8,0.16,22.92,3.96,81.13
2023,10,6,9,0.14,23.94,3.44,76
2023,10,6,10,0.16,24.91,2.9,71.57
2023,10,6,11,0.18,25.94,2.36,67.03
2023,10,6,12,0.23,26.65,1.93,63.75
2023,10,6,13,0.32,27.07,1.73,61.94
2023,10,6,14,0.37,27.2,1.67,61.72
2023,10,6,15,0.51,26.93,1.55,63.11
2023,10,6,16,0.48,26.14,1.24,68.22
2023,10,6,17,0.5,24.95,0.86,77.92
2023,10,6,18,0.66,23.99,0.64,82.74
2023,10,6,19,0.98,23.53,0.57,84.27
2023,10,6,20,1.31,23.26,0.42,84.19
2023,10,6,21,1.5,23.12,0.23,83.02
